Year, Month, Day,     Extent,Ice_Concentration_Percent,Surface_Temperature (in Celsius)
2016,5,22,11.61,,
2016,5,23,11.514,,
2016,5,24,11.401,,
2016,5,25,11.397,,
2016,5,26,11.385,,
2016,5,27,11.347,,
2016,5,28,11.297,,
2016,5,29,11.241,,
2016,5,30,11.197,,
2016,5,31,11.132,,
2016,6,1,11.015,,
2016,6,2,11.062,,
2016,6,3,11.082,,
2016,6,4,11.058,,
2016,6,5,11.031,,
2016,6,6,10.965,,
2016,6,7,10.926,,
2016,6,8,10.93,,
2016,6,9,10.91,,
2016,6,10,10.864,,
2016,6,11,10.778,,
2016,6,12,10.767,,
2016,6,13,10.741,,
2016,6,14,10.64,,
2016,6,15,10.588,,
2016,6,16,10.483,,
2016,6,17,10.412,,
2016,6,18,10.385,,
2016,6,19,10.301,,
2016,6,20,10.103,,
2016,6,21,10.054,,
2016,6,22,9.97,,
2016,6,23,9.903,,
2016,6,24,9.83,,
2016,6,25,9.734,,
2016,6,26,9.741,,
2016,6,27,9.665,,
2016,6,28,9.553,,
2016,6,29,9.492,,
2016,6,30,9.404,,
2016,7,1,9.225,,
2016,7,2,9.147,,
2016,7,3,9.031,,
2016,7,4,8.953,,
2016,7,5,8.852,,
2016,7,6,8.823,,
2016,7,7,8.781,,
2016,7,8,8.692,,
2016,7,9,8.573,,
2016,7,10,8.524,,
2016,7,11,8.358,,
2016,7,12,8.15,,
2016,7,13,8.054,,
2016,7,14,7.972,,
2016,7,15,7.905,,
2016,7,16,7.885,,
2016,7,17,7.831,,
2016,7,18,7.775,,
2016,7,19,7.672,,
2016,7,20,7.594,,
2016,7,21,7.475,,
2016,7,22,7.449,,
2016,7,23,7.343,,
2016,7,24,7.264,,
2016,7,25,7.206,,
2016,7,26,7.149,,
2016,7,27,7.061,,
2016,7,28,6.94,,
2016,7,29,6.93,,
2016,7,30,6.773,,
2016,7,31,6.677,,
2016,8,1,6.509,,
2016,8,2,6.398,,
2016,8,3,6.208,,
2016,8,4,6.267,,
2016,8,5,6.203,,
2016,8,6,6.044,,
2016,8,7,5.966,,
2016,8,8,5.919,,
2016,8,9,5.926,,
2016,8,10,5.819,,
2016,8,11,5.646,,
2016,8,12,5.571,,
2016,8,13,5.605,,
2016,8,14,5.512,,
2016,8,15,5.377,,
2016,8,16,5.276,,
2016,8,17,5.219,,
2016,8,18,5.157,,
2016,8,19,5.082,,
2016,8,20,4.976,,
2016,8,21,4.971,,
2016,8,22,5.042,,
2016,8,23,4.962,,
2016,8,24,4.878,,
2016,8,25,4.783,,
2016,8,26,4.702,,
2016,8,27,4.535,,
2016,8,28,4.62,,
2016,8,29,4.507,,
2016,8,30,4.435,,
2016,8,31,4.372,,
2016,9,1,4.33,,
2016,9,2,4.287,,
2016,9,3,4.31,,
2016,9,4,4.259,,
2016,9,5,4.213,,
2016,9,6,4.199,,
2016,9,7,4.145,,
2016,9,8,4.168,,
2016,9,9,4.147,,
2016,9,10,4.168,,
2016,9,11,4.238,,
2016,9,12,4.273,,
2016,9,13,4.348,,
2016,9,14,4.385,,
2016,9,15,4.325,,
2016,9,16,4.347,,
2016,9,17,4.372,,
2016,9,18,4.441,,
2016,9,19,4.512,,
2016,9,20,4.548,,
2016,9,21,4.615,,
2016,9,22,4.688,,
2016,9,23,4.869,,
2016,9,24,4.92,,
2016,9,25,4.907,,
2016,9,26,5.065,,
2016,9,27,5.196,,
2016,9,28,5.185,,
2016,9,29,5.188,,
2016,9,30,5.207,,
2016,10,1,5.288,,
2016,10,2,5.303,,
2016,10,3,5.292,,
2016,10,4,5.302,,
2016,10,5,5.383,,
2016,10,6,5.413,,
2016,10,7,5.396,,
2016,10,8,5.413,,
2016,10,9,5.429,,
2016,10,10,5.452,,
2016,10,11,5.494,,
2016,10,12,5.57,,
2016,10,13,5.613,,
2016,10,14,5.661,,
2016,10,15,5.805,,
2016,10,16,5.928,,
2016,10,17,5.954,,
2016,10,18,6.017,,
2016,10,19,6.18,,
2016,10,20,6.349,,
2016,10,21,6.504,,
2016,10,22,6.636,,
2016,10,23,6.75,,
2016,10,24,6.87,,
2016,10,25,7,,
2016,10,26,7.005,,
2016,10,27,7.068,,
2016,10,28,7.12,,
2016,10,29,7.125,,
2016,10,30,7.105,,
2016,10,31,7.106,,
2016,11,1,7.219,,
2016,11,2,7.424,,
2016,11,3,7.558,,
2016,11,4,7.675,,
2016,11,5,7.862,,
2016,11,6,8.029,,
2016,11,7,8.168,,
2016,11,8,8.251,,
2016,11,9,8.417,,
2016,11,10,8.471,,
2016,11,11,8.56,,
2016,11,12,8.649,,
2016,11,13,8.653,,
2016,11,14,8.721,,
2016,11,15,8.73,,
2016,11,16,8.804,,
2016,11,17,8.698,,
2016,11,18,8.585,,
2016,11,19,8.584,,
2016,11,20,8.692,,
2016,11,21,8.9,,
2016,11,22,8.989,,
2016,11,23,9.058,,
2016,11,24,9.188,,
2016,11,25,9.291,,
2016,11,26,9.489,,
2016,11,27,9.635,,
2016,11,28,9.726,,
2016,11,29,9.796,,
2016,11,30,9.913,,
2016,12,1,10.183,,
2016,12,2,10.355,,
2016,12,3,10.387,,
2016,12,4,10.369,,
2016,12,5,10.415,,
2016,12,6,10.461,,
2016,12,7,10.662,,
2016,12,8,10.683,,
2016,12,9,10.8,,
2016,12,10,11.071,,
2016,12,11,11.244,,
2016,12,12,11.266,,
2016,12,13,11.348,,
2016,12,14,11.514,,
2016,12,15,11.541,,
2016,12,16,11.715,,
2016,12,17,11.762,,
2016,12,18,11.774,,
2016,12,19,11.867,,
2016,12,20,11.966,,
2016,12,21,11.841,,
2016,12,22,11.831,,
2016,12,23,11.737,,
2016,12,24,11.865,,
2016,12,25,12.027,,
2016,12,26,12.088,,
2016,12,27,12.291,,
2016,12,28,12.484,,
2016,12,29,12.525,,
2016,12,30,12.617,,
2016,12,31,12.553,,
2017,1,1,12.643,,
2017,1,2,12.644,,
2017,1,3,12.713,,
2017,1,4,12.954,,
2017,1,5,12.956,,
2017,1,6,12.839,,
2017,1,7,12.881,,
2017,1,8,12.87,,
2017,1,9,12.847,,
2017,1,10,12.896,,
2017,1,11,12.994,,
2017,1,12,12.91,,
2017,1,13,12.874,,
2017,1,14,12.851,,
2017,1,15,12.883,,
2017,1,16,13.033,,
2017,1,17,13.058,,
2017,1,18,13.119,,
2017,1,19,13.267,,
2017,1,20,13.384,,
2017,1,21,13.402,,
2017,1,22,13.496,,
2017,1,23,13.622,,
2017,1,24,13.734,,
2017,1,25,13.781,,
2017,1,26,13.717,,
2017,1,27,13.702,,
2017,1,28,13.694,,
2017,1,29,13.636,,
2017,1,30,13.713,,
2017,1,31,13.781,,
2017,2,1,13.861,,
2017,2,2,13.865,,
2017,2,3,13.892,,
2017,2,4,13.864,,
2017,2,5,13.87,,
2017,2,6,13.929,,
2017,2,7,13.886,,
2017,2,8,13.916,,
2017,2,9,13.905,,
2017,2,10,13.906,,
2017,2,11,13.873,,
2017,2,12,13.916,,
2017,2,13,14.052,,
2017,2,14,14.153,,
2017,2,15,14.186,,
2017,2,16,14.335,,
2017,2,17,14.271,,
2017,2,18,14.311,,
2017,2,19,14.329,,
2017,2,20,14.305,,
2017,2,21,14.322,,
2017,2,22,14.403,,
2017,2,23,14.404,,
2017,2,24,14.376,,
2017,2,25,14.337,,
2017,2,26,14.3,,
2017,2,27,14.286,,
2017,2,28,14.291,,
2017,3,1,14.341,,
2017,3,2,14.332,,
2017,3,3,14.395,,
2017,3,4,14.404,,
2017,3,5,14.449,,
2017,3,6,14.417,,
2017,3,7,14.365,,
2017,3,8,14.326,,
2017,3,9,14.331,,
2017,3,10,14.31,,
2017,3,11,14.394,,
2017,3,12,14.369,,
2017,3,13,14.374,,
2017,3,14,14.421,,
2017,3,15,14.396,,
2017,3,16,14.317,,
2017,3,17,14.28,,
2017,3,18,14.257,,
2017,3,19,14.193,,
2017,3,20,14.231,,
2017,3,21,14.227,,
2017,3,22,14.171,,
2017,3,23,14.15,,
2017,3,24,14.12,,
2017,3,25,14.123,,
2017,3,26,14.197,,
2017,3,27,14.199,,
2017,3,28,14.211,,
2017,3,29,14.256,,
2017,3,30,14.253,,
2017,3,31,14.183,,
2017,4,1,14.164,,
2017,4,2,14.165,,
2017,4,3,14.219,,
2017,4,4,14.205,,
2017,4,5,14.119,,
2017,4,6,14.013,,
2017,4,7,14.051,,
2017,4,8,13.964,,
2017,4,9,13.926,,
2017,4,10,13.936,,
2017,4,11,13.931,,
2017,4,12,13.92,,
2017,4,13,13.803,,
2017,4,14,13.683,,
2017,4,15,13.693,,
2017,4,16,13.654,,
2017,4,17,13.736,,
2017,4,18,13.682,,
2017,4,19,13.657,,
2017,4,20,13.625,,
2017,4,21,13.561,,
2017,4,22,13.467,,
2017,4,23,13.436,,
2017,4,24,13.469,,
2017,4,25,13.454,,
2017,4,26,13.477,,
2017,4,27,13.452,,
2017,4,28,13.415,,
2017,4,29,13.394,,
2017,4,30,13.333,,
2017,5,1,13.14,,
2017,5,2,13.136,,
2017,5,3,13.141,,
2017,5,4,13.069,,
2017,5,5,13.08,,
2017,5,6,13.1,,
2017,5,7,12.994,,
2017,5,8,12.955,,
2017,5,9,12.924,,
2017,5,10,12.945,,
2017,5,11,12.879,,
2017,5,12,12.8,,
2017,5,13,12.731,,
2017,5,14,12.679,,
2017,5,15,12.666,,
2017,5,16,12.563,,
2017,5,17,12.58,,
2017,5,18,12.525,,
2017,5,19,12.514,,
2017,5,20,12.542,,
2017,5,21,12.463,,
2017,5,22,12.389,,
2017,5,23,12.353,,
2017,5,24,12.277,,
2017,5,25,12.301,,
2017,5,26,12.292,,
2017,5,27,12.247,,
2017,5,28,12.15,,
2017,5,29,12.08,,
2017,5,30,12.035,,
2017,5,31,11.994,,
2017,6,1,11.754,,
2017,6,2,11.776,,
2017,6,3,11.739,,
2017,6,4,11.636,,
2017,6,5,11.6,,
2017,6,6,11.5,,
2017,6,7,11.412,,
2017,6,8,11.341,,
2017,6,9,11.294,,
2017,6,10,11.229,,
2017,6,11,11.158,,
2017,6,12,11.071,,
2017,6,13,10.971,,
2017,6,14,10.879,,
2017,6,15,10.815,,
2017,6,16,10.75,,
2017,6,17,10.671,,
2017,6,18,10.61,,
2017,6,19,10.564,,
2017,6,20,10.49,,
2017,6,21,10.326,,
2017,6,22,10.262,,
2017,6,23,10.172,,
2017,6,24,10.087,,
2017,6,25,9.981,,
2017,6,26,9.959,,
2017,6,27,9.873,,
2017,6,28,9.704,,
2017,6,29,9.629,,
2017,6,30,9.439,,
2017,7,1,9.269,,
2017,7,2,9.147,,
2017,7,3,9.115,,
2017,7,4,9.029,,
2017,7,5,9.018,,
2017,7,6,8.909,,
2017,7,7,8.773,,
2017,7,8,8.691,,
2017,7,9,8.66,,
2017,7,10,8.615,,
2017,7,11,8.469,,
2017,7,12,8.371,,
2017,7,13,8.173,,
2017,7,14,8.081,,
2017,7,15,7.912,,
2017,7,16,7.855,,
2017,7,17,7.755,,
2017,7,18,7.645,,
2017,7,19,7.586,,
2017,7,20,7.408,,
2017,7,21,7.323,,
2017,7,22,7.283,,
2017,7,23,7.341,,
2017,7,24,7.241,,
2017,7,25,7.186,,
2017,7,26,7.133,,
2017,7,27,7.038,,
2017,7,28,6.9,,
2017,7,29,6.783,,
2017,7,30,6.693,,
2017,7,31,6.718,,
2017,8,1,6.559,,
2017,8,2,6.469,,
2017,8,3,6.355,,
2017,8,4,6.206,,
2017,8,5,6.16,,
2017,8,6,6.091,,
2017,8,7,5.96,,
2017,8,8,5.815,,
2017,8,9,5.782,,
2017,8,10,5.658,,
2017,8,11,5.567,,
2017,8,12,5.516,,
2017,8,13,5.455,,
2017,8,14,5.449,,
2017,8,15,5.381,,
2017,8,16,5.275,,
2017,8,17,5.296,,
2017,8,18,5.276,,
2017,8,19,5.242,,
2017,8,20,5.256,,
2017,8,21,5.243,,
2017,8,22,5.197,,
2017,8,23,5.13,,
2017,8,24,5.003,,
2017,8,25,4.946,,
2017,8,26,4.971,,
2017,8,27,4.984,,
2017,8,28,4.973,,
2017,8,29,4.945,,
2017,8,30,4.877,,
2017,8,31,4.863,,
2017,9,1,4.804,,
2017,9,2,4.812,,
2017,9,3,4.825,,
2017,9,4,4.826,,
2017,9,5,4.759,,
2017,9,6,4.691,,
2017,9,7,4.676,,
2017,9,8,4.686,,
2017,9,9,4.673,,
2017,9,10,4.666,,
2017,9,11,4.684,,
2017,9,12,4.666,,
2017,9,13,4.635,,
2017,9,14,4.675,,
2017,9,15,4.739,,
2017,9,16,4.732,,
2017,9,17,4.791,,
2017,9,18,4.753,,
2017,9,19,4.751,,
2017,9,20,4.849,,
2017,9,21,4.828,,
2017,9,22,4.851,,
2017,9,23,4.828,,
2017,9,24,4.876,,
2017,9,25,4.923,,
2017,9,26,5.04,,
2017,9,27,5.08,,
2017,9,28,5.154,,
2017,9,29,5.156,,
2017,9,30,5.228,,
2017,10,1,5.376,,
2017,10,2,5.4,,
2017,10,3,5.432,,
2017,10,4,5.511,,
2017,10,5,5.534,,
2017,10,6,5.585,,
2017,10,7,5.718,,
2017,10,8,5.91,,
2017,10,9,6.041,,
2017,10,10,6.122,,
2017,10,11,6.194,,
2017,10,12,6.38,,
2017,10,13,6.446,,
2017,10,14,6.506,,
2017,10,15,6.553,,
2017,10,16,6.691,,
2017,10,17,6.851,,
2017,10,18,7.04,,
2017,10,19,7.17,,
2017,10,20,7.269,,
2017,10,21,7.405,,
2017,10,22,7.556,,
2017,10,23,7.587,,
2017,10,24,7.609,,
2017,10,25,7.664,,
2017,10,26,7.777,,
2017,10,27,7.939,,
2017,10,28,8.075,,
2017,10,29,8.061,,
2017,10,30,8.162,,
2017,10,31,8.217,,
2017,11,1,8.329,,
2017,11,2,8.356,,
2017,11,3,8.395,,
2017,11,4,8.498,,
2017,11,5,8.618,,
2017,11,6,8.758,,
2017,11,7,8.882,,
2017,11,8,8.992,,
2017,11,9,9.171,,
2017,11,10,9.312,,
2017,11,11,9.326,,
2017,11,12,9.316,,
2017,11,13,9.339,,
2017,11,14,9.434,,
2017,11,15,9.485,,
2017,11,16,9.567,,
2017,11,17,9.61,,
2017,11,18,9.656,,
2017,11,19,9.744,,
2017,11,20,9.791,,
2017,11,21,9.815,,
2017,11,22,9.792,,
2017,11,23,9.989,,
2017,11,24,10.176,,
2017,11,25,10.225,,
2017,11,26,10.286,,
2017,11,27,10.389,,
2017,11,28,10.448,,
2017,11,29,10.503,,
2017,11,30,10.583,,
2017,12,1,10.801,,
2017,12,2,10.867,,
2017,12,3,10.931,,
2017,12,4,10.909,,
2017,12,5,10.991,,
2017,12,6,11.095,,
2017,12,7,11.084,,
2017,12,8,11.17,,
2017,12,9,11.331,,
2017,12,10,11.569,,
2017,12,11,11.733,,
2017,12,12,11.775,,
2017,12,13,11.865,,
2017,12,14,11.839,,
2017,12,15,11.825,,
2017,12,16,11.827,,
2017,12,17,11.923,,
2017,12,18,12.046,,
2017,12,19,12.024,,
2017,12,20,12.094,,
2017,12,21,12.072,,
2017,12,22,12.075,,
2017,12,23,12.05,,
2017,12,24,12.14,,
2017,12,25,12.229,,
2017,12,26,12.339,,
2017,12,27,12.291,,
2017,12,28,12.235,,
2017,12,29,12.223,,
2017,12,30,12.273,,
2017,12,31,12.397,,
2018,1,1,12.484,,
2018,1,2,12.6,,
2018,1,3,12.634,,
2018,1,4,12.724,,
2018,1,5,12.834,,
2018,1,6,12.772,,
2018,1,7,12.75,,
2018,1,8,12.74,,
2018,1,9,12.874,,
2018,1,10,12.87,,
2018,1,11,12.892,,
2018,1,12,12.887,,
2018,1,13,13.013,,
2018,1,14,13.059,,
2018,1,15,13.107,,
2018,1,16,13.151,,
2018,1,17,13.147,,
2018,1,18,13.166,,
2018,1,19,13.177,,
2018,1,20,13.212,,
2018,1,21,13.215,,
2018,1,22,13.217,,
2018,1,23,13.318,,
2018,1,24,13.427,,
2018,1,25,13.433,,
2018,1,26,13.352,,
2018,1,27,13.272,,
2018,1,28,13.401,,
2018,1,29,13.45,,
2018,1,30,13.563,,
2018,1,31,13.657,,
2018,2,1,13.764,,
2018,2,2,13.833,,
2018,2,3,13.9,,
2018,2,4,13.929,,
2018,2,5,13.976,,
2018,2,6,13.861,,
2018,2,7,13.797,,
2018,2,8,13.831,,
2018,2,9,13.772,,
2018,2,10,13.791,,
2018,2,11,13.809,,
2018,2,12,13.844,,
2018,2,13,13.865,,
2018,2,14,13.831,,
2018,2,15,13.875,,
2018,2,16,13.902,,
2018,2,17,13.954,,
2018,2,18,13.968,,
2018,2,19,14.009,,
2018,2,20,14.065,,
2018,2,21,14.109,,
2018,2,22,14.177,,
2018,2,23,14.228,,
2018,2,24,14.134,,
2018,2,25,14.172,,
2018,2,26,14.187,,
2018,2,27,14.166,,
2018,2,28,14.334,,
2018,3,1,14.336,,
2018,3,2,14.293,,
2018,3,3,14.25,,
2018,3,4,14.23,,
2018,3,5,14.186,,
2018,3,6,14.13,,
2018,3,7,14.177,,
2018,3,8,14.241,,
2018,3,9,14.292,,
2018,3,10,14.306,,
2018,3,11,14.319,,
2018,3,12,14.395,,
2018,3,13,14.418,,
2018,3,14,14.499,,
2018,3,15,14.482,,
2018,3,16,14.461,,
2018,3,17,14.464,,
2018,3,18,14.381,,
2018,3,19,14.33,,
2018,3,20,14.233,,
2018,3,21,14.243,,
2018,3,22,14.318,,
2018,3,23,14.271,,
2018,3,24,14.246,,
2018,3,25,14.201,,
2018,3,26,14.209,,
2018,3,27,14.274,,
2018,3,28,14.309,,
2018,3,29,14.235,,
2018,3,30,14.239,,
2018,3,31,14.257,,
2018,4,1,14.196,,
2018,4,2,14.119,,
2018,4,3,14.02,,
2018,4,4,14.045,,
2018,4,5,13.972,,
2018,4,6,13.939,,
2018,4,7,13.877,,
2018,4,8,13.919,,
2018,4,9,13.903,,
2018,4,10,13.852,,
2018,4,11,13.889,,
2018,4,12,13.827,,
2018,4,13,13.833,,
2018,4,14,13.76,,
2018,4,15,13.728,,
2018,4,16,13.648,,
2018,4,17,13.666,,
2018,4,18,13.652,,
2018,4,19,13.589,,
2018,4,20,13.562,,
2018,4,21,13.534,,
2018,4,22,13.414,,
2018,4,23,13.449,,
2018,4,24,13.465,,
2018,4,25,13.42,,
2018,4,26,13.446,,
2018,4,27,13.399,,
2018,4,28,13.257,,
2018,4,29,13.25,,
2018,4,30,13.252,,
2018,5,1,13.054,,
2018,5,2,13.012,,
2018,5,3,12.941,,
2018,5,4,12.841,,
2018,5,5,12.769,,
2018,5,6,12.647,,
2018,5,7,12.57,,
2018,5,8,12.58,,
2018,5,9,12.542,,
2018,5,10,12.521,,
2018,5,11,12.459,,
2018,5,12,12.358,,
2018,5,13,12.249,,
2018,5,14,12.28,,
2018,5,15,12.209,,
2018,5,16,12.249,,
2018,5,17,12.231,,
2018,5,18,12.111,,
2018,5,19,12.043,,
2018,5,20,11.99,,
2018,5,21,11.891,,
2018,5,22,11.872,,
2018,5,23,11.885,,
2018,5,24,11.801,,
2018,5,25,11.828,,
2018,5,26,11.823,,
2018,5,27,11.765,,
2018,5,28,11.757,,
2018,5,29,11.693,,
2018,5,30,11.612,,
2018,5,31,11.61,,
2018,6,1,11.44,,
2018,6,2,11.442,,
2018,6,3,11.368,,
2018,6,4,11.291,,
2018,6,5,11.26,,
2018,6,6,11.161,,
2018,6,7,11.167,,
2018,6,8,11.102,,
2018,6,9,11.079,,
2018,6,10,11.048,,
2018,6,11,11.034,,
2018,6,12,11.002,,
2018,6,13,10.972,,
2018,6,14,10.882,,
2018,6,15,10.839,,
2018,6,16,10.72,,
2018,6,17,10.742,,
2018,6,18,10.801,,
2018,6,19,10.694,,
2018,6,20,10.696,,
2018,6,21,10.582,,
2018,6,22,10.483,,
2018,6,23,10.411,,
2018,6,24,10.399,,
2018,6,25,10.293,,
2018,6,26,10.225,,
2018,6,27,10.136,,
2018,6,28,10.053,,
2018,6,29,10.017,,
2018,6,30,9.986,,
2018,7,1,9.759,,
2018,7,2,9.66,,
2018,7,3,9.633,,
2018,7,4,9.543,,
2018,7,5,9.359,,
2018,7,6,9.389,,
2018,7,7,9.189,,
2018,7,8,9.193,,
2018,7,9,9.17,,
2018,7,10,9.012,,
2018,7,11,8.85,,
2018,7,12,8.724,,
2018,7,13,8.48,,
2018,7,14,8.37,,
2018,7,15,8.435,,
2018,7,16,8.345,,
2018,7,17,8.232,,
2018,7,18,8.152,,
2018,7,19,8.111,,
2018,7,20,7.931,,
2018,7,21,7.761,,
2018,7,22,7.614,,
2018,7,23,7.356,,
2018,7,24,7.238,,
2018,7,25,7.245,,
2018,7,26,7.162,,
2018,7,27,7.077,,
2018,7,28,7.096,,
2018,7,29,6.93,,
2018,7,30,6.711,,
2018,7,31,6.584,,
2018,8,1,6.53,,
2018,8,2,6.526,,
2018,8,3,6.41,,
2018,8,4,6.368,,
2018,8,5,6.253,,
2018,8,6,6.124,,
2018,8,7,6.04,,
2018,8,8,5.998,,
2018,8,9,5.963,,
2018,8,10,5.864,,
2018,8,11,5.891,,
2018,8,12,5.86,,
2018,8,13,5.737,,
2018,8,14,5.636,,
2018,8,15,5.561,,
2018,8,16,5.476,,
2018,8,17,5.449,,
2018,8,18,5.453,,
2018,8,19,5.422,,
2018,8,20,5.277,,
2018,8,21,5.254,,
2018,8,22,5.2,,
2018,8,23,5.222,,
2018,8,24,5.159,,
2018,8,25,5.128,,
2018,8,26,5.095,,
2018,8,27,5.066,,
2018,8,28,5.022,,
2018,8,29,5.01,,
2018,8,30,5.057,,
2018,8,31,5.008,,
2018,9,1,4.945,,
2018,9,2,4.895,,
2018,9,3,4.887,,
2018,9,4,4.88,,
2018,9,5,4.87,,
2018,9,6,4.874,,
2018,9,7,4.841,,
2018,9,8,4.821,,
2018,9,9,4.827,,
2018,9,10,4.807,,
2018,9,11,4.763,,
2018,9,12,4.749,,
2018,9,13,4.757,,
2018,9,14,4.7,,
2018,9,15,4.688,,
2018,9,16,4.673,,
2018,9,17,4.677,,
2018,9,18,4.711,,
2018,9,19,4.663,,
2018,9,20,4.645,,
2018,9,21,4.63,,
2018,9,22,4.649,,
2018,9,23,4.692,,
2018,9,24,4.708,,
2018,9,25,4.77,,
2018,9,26,4.801,,
2018,9,27,4.884,,
2018,9,28,4.899,,
2018,9,29,4.915,,
2018,9,30,4.936,,
2018,10,1,5.054,,
2018,10,2,5.038,,
2018,10,3,5.063,,
2018,10,4,5.127,,
2018,10,5,5.139,,
2018,10,6,5.117,,
2018,10,7,5.135,,
2018,10,8,5.161,,
2018,10,9,5.237,,
2018,10,10,5.227,,
2018,10,11,5.3,,
2018,10,12,5.416,,
2018,10,13,5.513,,
2018,10,14,5.654,,
2018,10,15,5.837,,
2018,10,16,5.984,,
2018,10,17,5.961,,
2018,10,18,6.047,,
2018,10,19,6.146,,
2018,10,20,6.262,,
2018,10,21,6.46,,
2018,10,22,6.635,,
2018,10,23,6.763,,
2018,10,24,6.997,,
2018,10,25,7.209,,
2018,10,26,7.528,,
2018,10,27,7.712,,
2018,10,28,7.683,,
2018,10,29,7.705,,
2018,10,30,7.906,,
2018,10,31,8.141,,
2018,11,1,8.315,,
2018,11,2,8.475,,
2018,11,3,8.73,,
2018,11,4,8.842,,
2018,11,5,8.922,,
2018,11,6,8.952,,
2018,11,7,9.029,,
2018,11,8,9.088,,
2018,11,9,9.228,,
2018,11,10,9.287,,
2018,11,11,9.413,,
2018,11,12,9.511,,
2018,11,13,9.564,,
2018,11,14,9.6,,
2018,11,15,9.735,,
2018,11,16,9.882,,
2018,11,17,10.005,,
2018,11,18,10.091,,
2018,11,19,10.217,,
2018,11,20,10.349,,
2018,11,21,10.485,,
2018,11,22,10.68,,
2018,11,23,10.588,,
2018,11,24,10.678,,
2018,11,25,10.697,,
2018,11,26,10.775,,
2018,11,27,10.795,,
2018,11,28,10.826,,
2018,11,29,10.929,,
2018,11,30,11.006,,
2018,12,1,11.071,,
2018,12,2,11.075,,
2018,12,3,11.175,,
2018,12,4,11.138,,
2018,12,5,11.203,,
2018,12,6,11.233,,
2018,12,7,11.337,,
2018,12,8,11.413,,
2018,12,9,11.503,,
2018,12,10,11.506,,
2018,12,11,11.648,,
2018,12,12,11.672,,
2018,12,13,11.811,,
2018,12,14,11.856,,
2018,12,15,11.926,,
2018,12,16,11.972,,
2018,12,17,12.007,,
2018,12,18,12.066,,
2018,12,19,12.115,,
2018,12,20,12.054,,
2018,12,21,12.16,,
2018,12,22,12.269,,
2018,12,23,12.316,,
2018,12,24,12.253,,
2018,12,25,12.273,,
2018,12,26,12.272,,
2018,12,27,12.325,,
2018,12,28,12.344,,
2018,12,29,12.523,,
2018,12,30,12.569,,
2018,12,31,12.621,,
2019,1,1,12.934,,
2019,1,2,12.992,,
2019,1,3,12.98,,
2019,1,4,13.045,,
2019,1,5,13.147,,
2019,1,6,13.316,,
2019,1,7,13.282,,
2019,1,8,13.236,,
2019,1,9,13.458,,
2019,1,10,13.383,,
2019,1,11,13.389,,
2019,1,12,13.324,,
2019,1,13,13.339,,
2019,1,14,13.462,,
2019,1,15,13.537,,
2019,1,16,13.575,,
2019,1,17,13.633,,
2019,1,18,13.639,,
2019,1,19,13.686,,
2019,1,20,13.759,,
2019,1,21,13.82,,
2019,1,22,13.805,,
2019,1,23,13.865,,
2019,1,24,13.906,,
2019,1,25,13.89,,
2019,1,26,13.939,,
2019,1,27,14.054,,
2019,1,28,14.076,,
2019,1,29,14.051,,
2019,1,30,14.041,,
2019,1,31,14.021,,
2019,2,1,14.086,,
2019,2,2,14.019,,
2019,2,3,14.025,,
2019,2,4,14.026,,
2019,2,5,14.093,,
2019,2,6,14.082,,
2019,2,7,14.108,,
2019,2,8,14.172,,
2019,2,9,14.251,,
2019,2,10,14.254,,
2019,2,11,14.295,,
2019,2,12,14.32,,
2019,2,13,14.471,,
2019,2,14,14.513,,
2019,2,15,14.419,,
2019,2,16,14.448,,
2019,2,17,14.462,,
2019,2,18,14.553,,
2019,2,19,14.596,,
2019,2,20,14.678,,
2019,2,21,14.709,,
2019,2,22,14.708,,
2019,2,23,14.699,,
2019,2,24,14.652,,
2019,2,25,14.573,,
2019,2,26,14.611,,
2019,2,27,14.606,,
2019,2,28,14.594,,
2019,3,1,14.546,,
2019,3,2,14.595,,
2019,3,3,14.622,,
2019,3,4,14.65,,
2019,3,5,14.643,,
2019,3,6,14.656,,
2019,3,7,14.719,,
2019,3,8,14.772,,
2019,3,9,14.801,,
2019,3,10,14.772,,
2019,3,11,14.896,,
2019,3,12,14.797,,
2019,3,13,14.818,,
2019,3,14,14.76,,
2019,3,15,14.716,,
2019,3,16,14.694,,
2019,3,17,14.659,,
2019,3,18,14.556,,
2019,3,19,14.531,,
2019,3,20,14.694,,
2019,3,21,14.618,,
2019,3,22,14.597,,
2019,3,23,14.486,,
2019,3,24,14.451,,
2019,3,25,14.382,,
2019,3,26,14.33,,
2019,3,27,14.331,,
2019,3,28,14.308,,
2019,3,29,14.227,,
2019,3,30,14.096,,
2019,3,31,14.06,,
2019,4,1,14.014,,
2019,4,2,14.013,,
2019,4,3,13.966,,
2019,4,4,13.889,,
2019,4,5,13.767,,
2019,4,6,13.627,,
2019,4,7,13.539,,
2019,4,8,13.565,,
2019,4,9,13.554,,
2019,4,10,13.547,,
2019,4,11,13.515,,
2019,4,12,13.462,,
2019,4,13,13.5,,
2019,4,14,13.49,,
2019,4,15,13.431,,
2019,4,16,13.394,,
2019,4,17,13.328,,
2019,4,18,13.254,,
2019,4,19,13.214,,
2019,4,20,13.23,,
2019,4,21,13.262,,
2019,4,22,13.221,,
2019,4,23,13.279,,
2019,4,24,13.254,,
2019,4,25,13.307,,
2019,4,26,13.179,,
2019,4,27,13.103,,
2019,4,28,13.08,,
2019,4,29,13.033,,
